transaction_id,customer_id,date,category,units,unit_price,discount_pct,revenue,region,channel
T01062,C1101,2023-01-23,Software,12,1885.51,25.6,16833.83,West,Partner
T01063,C0436,2023-01-23,Consumables,7,14.48,5.5,95.79,South,Direct
T01064,C0525,2023-01-24,Electronics,3,881.14,15.9,2223.12,East,Partner
T01065,C0800,2023-01-24,Services,15,261.02,24.8,2944.31,South,Digital
T01066,C0976,2023-01-24,Consumables,10,421.94,4.6,4025.31,South,Digital
T01067,C1439,2023-01-25,Hardware,16,988.3,22.2,12302.36,South,Direct
T01068,C1865,2023-01-25,Software,6,589.7,15.9,2975.63,West,Partner
T01069,C1207,2023-01-25,Consumables,3,1301.84,7.7,3604.79,South,Partner
T01070,C0970,2023-01-26,Services,7,535.44,1.2,3703.1,West,Direct
T01071,C1168,2023-01-26,Consumables,5,1554.74,7.9,7159.58,South,Partner
T01072,C1003,2023-01-27,Electronics,10,375.11,12.7,3274.71,South,Direct
T01073,C0012,2023-01-27,Consumables,10,1815.42,11.0,16157.24,East,Direct
T01074,C0986,2023-01-27,Hardware,3,806.3,21.5,1898.84,East,Partner
T01075,C1488,2023-01-28,Electronics,9,120.36,12.3,950.0,South,Digital
T01076,C1714,2023-01-28,Software,8,208.44,11.4,1477.42,South,Digital
T01077,C0184,2023-01-28,Consumables,10,1070.57,24.4,8093.51,North,Digital
T01078,C1364,2023-01-29,Hardware,15,1822.96,13.9,23543.53,North,Direct
T01079,C0221,2023-01-29,Electronics,9,1035.53,29.6,6561.12,North,Direct
T01080,C0062,2023-01-29,Electronics,6,905.85,17.2,4500.26,East,Partner
T01081,C0092,2023-01-30,Software,18,1547.87,28.1,20032.53,South,Partner
T01082,C0236,2023-01-30,Software,15,461.32,26.5,5086.05,South,Digital
T01083,C0169,2023-01-31,Hardware,19,1356.52,12.4,22577.92,East,Direct
T01084,C1156,2023-01-31,Hardware,5,444.36,18.4,1812.99,South,Direct
T01085,C1842,2023-01-31,Software,12,1692.21,4.2,19453.65,North,Partner
T01086,C1521,2023-02-01,Software,15,1763.85,15.8,22277.43,South,Digital
T01087,C1463,2023-02-01,Electronics,17,397.21,12.7,5894.99,South,Direct
T01088,C0235,2023-02-01,Electronics,4,295.71,14.5,1011.33,East,Digital
T01089,C1877,2023-02-02,Consumables,5,1449.45,5.5,6848.65,East,Direct
T01090,C1006,2023-02-02,Hardware,19,1309.16,26.0,18406.79,West,Digital
T01091,C0063,2023-02-02,Hardware,11,1247.09,2.4,13388.76,East,Digital
T01092,C1285,2023-02-03,Consumables,3,1023.68,23.4,2352.42,West,Direct
T01093,C1410,2023-02-03,Electronics,4,266.83,28.3,765.27,West,Digital
T01094,C0802,2023-02-04,Software,19,1441.76,3.2,26516.85,East,Direct
T01095,C1431,2023-02-04,Hardware,18,333.03,13.0,5215.25,West,Partner
T01096,C1388,2023-02-04,Hardware,5,1090.25,17.5,4497.28,West,Digital
T01097,C1162,2023-02-05,Hardware,11,699.76,29.7,5411.24,West,Partner
T01098,C0686,2023-02-05,Software,14,669.98,26.0,6940.99,North,Partner
T01099,C1998,2023-02-05,Electronics,9,1666.2,12.4,13136.32,East,Direct
T01100,C1247,2023-02-06,Services,6,917.87,29.0,3910.13,North,Direct
T01101,C0925,2023-02-06,Hardware,14,991.98,9.9,12512.84,South,Partner
T01102,C1532,2023-02-06,Hardware,2,1793.42,10.2,3220.98,West,Partner
T01103,C0486,2023-02-07,Electronics,4,1121.31,15.2,3803.48,East,Digital
T01104,C1912,2023-02-07,Hardware,1,1604.6,23.4,1229.12,East,Partner
T01105,C1472,2023-02-08,Hardware,17,1727.11,5.8,27657.94,South,Partner
T01106,C1278,2023-02-08,Software,3,1393.41,22.3,3248.04,West,Direct
T01107,C0533,2023-02-08,Software,17,296.62,0.1,5037.5,South,Direct
T01108,C0704,2023-02-09,Electronics,8,247.32,7.9,1822.25,East,Direct
T01109,C1900,2023-02-09,Electronics,2,874.11,29.2,1237.74,West,Digital
T01110,C1443,2023-02-09,Services,12,135.74,19.7,1307.99,North,Digital
T01111,C0223,2023-02-10,Software,7,608.43,13.9,3667.01,West,Direct
T01112,C1609,2023-02-10,Hardware,10,424.86,22.0,3313.91,East,Partner
T01113,C0238,2023-02-11,Services,19,86.91,13.1,1434.97,North,Partner
T01114,C0830,2023-02-11,Services,12,804.27,3.2,9342.4,North,Direct
T01115,C0835,2023-02-11,Consumables,1,505.67,14.9,430.33,North,Direct
T01116,C0726,2023-02-12,Electronics,2,212.88,28.7,303.57,South,Digital
T01117,C0991,2023-02-12,Electronics,15,1463.29,8.2,20149.5,North,Partner
T01118,C0305,2023-02-12,Software,13,1826.03,1.6,23358.58,East,Digital
T01119,C1323,2023-02-13,Electronics,10,1245.31,22.2,9688.51,North,Partner
T01120,C1354,2023-02-13,Hardware,15,1859.35,13.6,24097.18,East,Partner
T01121,C1704,2023-02-13,Software,5,341.26,10.0,1535.67,East,Partner
T01122,C0890,2023-02-14,Electronics,5,1538.5,14.6,6569.4,South,Direct
T01123,C1062,2023-02-14,Electronics,8,823.13,27.9,4747.81,South,Direct
T01124,C0266,2023-02-15,Consumables,16,984.16,7.5,14565.57,East,Digital
T01125,C0695,2023-02-15,Software,19,1331.92,6.0,23788.09,West,Digital
T01126,C1123,2023-02-15,Services,5,1569.25,16.0,6590.85,West,Digital
T01127,C0833,2023-02-16,Electronics,12,129.04,13.9,1333.24,East,Digital
T01128,C1980,2023-02-16,Hardware,9,782.48,4.5,6725.42,North,Digital
T01129,C0555,2023-02-16,Hardware,17,1532.31,17.4,21516.7,South,Direct
T01130,C0103,2023-02-17,Software,16,1074.55,17.2,14235.64,North,Direct
T01131,C1735,2023-02-17,Consumables,4,689.96,18.2,2257.55,North,Direct
T01132,C1032,2023-02-17,Software,14,90.66,12.4,1111.85,North,Partner
T01133,C0143,2023-02-18,Consumables,1,24.65,8.7,22.51,West,Partner
T01134,C1872,2023-02-18,Consumables,10,855.95,9.8,7720.67,South,Direct
T01135,C0415,2023-02-19,Services,6,972.35,25.0,4375.58,East,Digital
T01136,C1919,2023-02-19,Services,8,466.11,18.8,3027.85,South,Digital
T01137,C0689,2023-02-19,Consumables,7,1601.25,11.9,9874.91,North,Direct
T01138,C0684,2023-02-20,Electronics,11,1449.68,18.4,13012.33,South,Direct
T01139,C0424,2023-02-20,Services,17,384.49,10.5,5850.02,South,Digital
T01140,C0344,2023-02-20,Consumables,10,384.11,25.9,2846.26,North,Partner
T01141,C1601,2023-02-21,Software,17,1731.05,21.8,23012.58,East,Digital
T01142,C0842,2023-02-21,Software,19,1839.09,3.0,33894.43,North,Digital
T01143,C1113,2023-02-21,Consumables,5,1969.26,1.7,9678.91,East,Direct
T01144,C0638,2023-02-22,Hardware,16,1375.92,1.0,21794.57,South,Digital
T01145,C0848,2023-02-22,Services,5,1858.55,0.8,9218.41,North,Direct
T01146,C0966,2023-02-23,Electronics,3,305.52,14.9,779.99,West,Partner
T01147,C0621,2023-02-23,Electronics,4,319.86,5.4,1210.35,East,Digital
T01148,C1192,2023-02-23,Consumables,8,92.66,20.2,591.54,South,Partner
T01149,C0931,2023-02-24,Services,4,1081.67,14.5,3699.31,North,Partner
T01150,C1537,2023-02-24,Consumables,12,450.34,2.8,5252.77,North,Digital
T01151,C1556,2023-02-24,Electronics,12,1141.94,0.2,13675.87,West,Partner
T01152,C1269,2023-02-25,Software,14,25.29,1.1,350.17,South,Partner
T01153,C0207,2023-02-25,Electronics,18,1062.63,16.0,16066.97,North,Direct
T01154,C1785,2023-02-25,Electronics,4,1778.93,17.6,5863.35,West,Partner
T01155,C1392,2023-02-26,Electronics,19,1454.57,10.6,24707.33,West,Direct
T01156,C1472,2023-02-26,Services,16,740.34,2.4,11561.15,South,Digital
T01157,C1299,2023-02-27,Software,2,145.81,28.0,209.97,East,Partner
T01158,C1038,2023-02-27,Electronics,12,497.8,12.2,5244.82,West,Partner
T01159,C1128,2023-02-27,Consumables,5,1011.68,12.9,4405.87,East,Digital
T01160,C0239,2023-02-28,Services,2,522.16,11.4,925.27,South,Partner
T01161,C1838,2023-02-28,Services,13,1555.02,1.8,19851.39,West,Partner
T01162,C1608,2023-02-28,Hardware,2,1870.99,21.3,2944.94,North,Direct
T01163,C1820,2023-03-01,Services,4,360.67,19.9,1155.59,East,Direct
T01164,C1429,2023-03-01,Electronics,14,21.1,4.9,280.93,South,Direct
T01165,C0530,2023-03-02,Services,2,177.3,8.1,325.88,East,Partner
T01166,C0673,2023-03-02,Consumables,15,1607.68,16.4,20160.31,East,Partner
T01167,C1734,2023-03-02,Hardware,1,116.88,11.3,103.67,North,Digital
T01168,C0464,2023-03-03,Hardware,6,1495.15,29.9,6288.6,West,Partner
T01169,C1230,2023-03-03,Services,5,816.36,14.9,3473.61,South,Partner
T01170,C1317,2023-03-03,Software,4,857.87,26.5,2522.14,North,Direct
T01171,C0367,2023-03-04,Services,11,1464.23,6.1,15124.03,East,Direct
T01172,C0169,2023-03-04,Services,5,646.86,16.7,2694.17,West,Partner
T01173,C0068,2023-03-04,Services,3,1622.88,9.7,4396.38,West,Partner
T01174,C1575,2023-03-05,Consumables,8,197.78,28.0,1139.21,South,Partner
T01175,C0582,2023-03-05,Electronics,10,1440.13,16.5,12025.09,East,Digital
T01176,C0454,2023-03-06,Services,13,1808.33,19.6,18900.67,East,Direct
T01177,C1819,2023-03-06,Software,2,336.86,2.3,658.22,East,Direct
T01178,C1187,2023-03-06,Consumables,4,1114.17,14.6,3806.0,West,Partner
T01179,C0049,2023-03-07,Electronics,1,1285.55,17.4,1061.86,North,Direct
T01180,C0608,2023-03-07,Electronics,16,274.19,8.7,4005.37,South,Direct
T01181,C0951,2023-03-07,Hardware,11,1091.09,22.1,9349.55,East,Digital
T01182,C0955,2023-03-08,Software,5,512.07,14.0,2201.9,West,Direct
T01183,C1568,2023-03-08,Software,11,1509.62,16.8,13816.04,North,Partner
T01184,C1602,2023-03-08,Services,16,1140.36,10.8,16275.22,East,Direct
T01185,C0064,2023-03-09,Consumables,15,827.03,20.3,9887.14,West,Digital
T01186,C0575,2023-03-09,Electronics,18,1487.64,3.1,25947.42,North,Digital
T01187,C1201,2023-03-10,Services,5,1466.33,15.2,6217.24,North,Direct
T01188,C0067,2023-03-10,Software,4,428.85,26.9,1253.96,North,Partner
T01189,C1142,2023-03-10,Electronics,15,60.98,7.1,849.76,West,Partner
T01190,C0155,2023-03-11,Services,18,504.1,26.1,6705.54,West,Digital
T01191,C1147,2023-03-11,Consumables,4,1766.35,26.6,5186.0,South,Direct
T01192,C0149,2023-03-11,Software,14,799.71,6.9,10423.42,West,Digital
T01193,C1478,2023-03-12,Software,11,410.91,2.4,4411.53,East,Partner
T01194,C0919,2023-03-12,Electronics,17,744.04,22.9,9752.13,West,Digital
T01195,C1903,2023-03-12,Hardware,4,772.47,28.8,2199.99,North,Digital
T01196,C0167,2023-03-13,Software,7,913.6,7.7,5902.77,East,Direct
T01197,C1740,2023-03-13,Services,12,905.56,27.4,7889.24,East,Direct
T01198,C0826,2023-03-14,Electronics,17,603.2,6.2,9618.63,East,Partner
T01199,C0976,2023-03-14,Hardware,16,605.97,10.8,8648.4,South,Digital
T01200,C1396,2023-03-14,Electronics,10,1601.51,26.6,11755.08,North,Partner
T01201,C1245,2023-03-15,Electronics,8,1329.43,9.1,9667.61,North,Partner
T01202,C1760,2023-03-15,Electronics,4,1362.0,22.7,4211.3,East,Partner
T01203,C1663,2023-03-15,Hardware,8,389.13,4.4,2976.07,East,Partner
T01204,C0443,2023-03-16,Consumables,19,1983.81,11.4,33395.46,South,Digital
T01205,C0550,2023-03-16,Services,5,182.98,28.2,656.9,North,Direct
T01206,C1754,2023-03-16,Electronics,19,1368.23,6.8,24228.62,South,Partner
T01207,C1621,2023-03-17,Consumables,6,1489.4,21.1,7050.82,West,Digital
T01208,C1957,2023-03-17,Electronics,3,541.68,27.6,1176.53,East,Direct
T01209,C1832,2023-03-18,Software,14,163.41,23.5,1750.12,West,Partner
T01210,C1252,2023-03-18,Consumables,9,1477.43,28.4,9520.56,North,Digital
T01211,C1925,2023-03-18,Software,14,1135.47,28.3,11397.85,South,Direct
T01212,C1475,2023-03-19,Hardware,19,1931.6,3.4,35452.59,East,Direct
T01213,C1775,2023-03-19,Software,3,1458.1,18.0,3586.93,West,Digital
T01214,C0967,2023-03-19,Software,11,1860.07,12.8,17841.79,West,Direct
T01215,C1931,2023-03-20,Software,6,1272.25,20.5,6068.63,North,Partner
T01216,C0150,2023-03-20,Consumables,10,1001.04,22.3,7778.08,West,Partner
T01217,C1816,2023-03-20,Services,5,1890.02,7.4,8750.79,North,Digital
T01218,C1920,2023-03-21,Consumables,4,1639.5,24.0,4984.08,South,Direct
T01219,C1579,2023-03-21,Consumables,10,79.76,12.3,699.5,North,Partner
T01220,C1891,2023-03-22,Hardware,8,1170.27,19.7,7517.81,South,Digital
T01221,C0842,2023-03-22,Software,15,307.34,12.8,4020.01,South,Partner
T01222,C0646,2023-03-22,Services,10,1896.49,10.4,16992.55,East,Partner
T01223,C0268,2023-03-23,Software,12,1355.0,20.8,12877.92,North,Partner
T01224,C0392,2023-03-23,Services,14,908.18,16.3,10642.05,North,Digital
T01225,C1734,2023-03-23,Hardware,2,1920.14,25.6,2857.17,East,Partner
T01226,C0131,2023-03-24,Consumables,9,679.34,23.6,4671.14,North,Partner
T01227,C0401,2023-03-24,Hardware,10,893.85,26.0,6614.49,North,Direct
T01228,C0996,2023-03-25,Services,13,804.13,23.0,8049.34,West,Partner
T01229,C0720,2023-03-25,Consumables,1,272.41,27.5,197.5,North,Digital
T01230,C1850,2023-03-25,Consumables,2,308.28,4.7,587.58,North,Partner
T01231,C0060,2023-03-26,Software,17,1186.1,19.2,16292.27,South,Partner
T01232,C0082,2023-03-26,Electronics,15,148.36,2.5,2169.76,South,Digital
T01233,C0545,2023-03-26,Services,8,1862.86,15.0,12667.45,North,Digital
T01234,C1224,2023-03-27,Hardware,1,662.01,25.8,491.21,South,Direct
T01235,C0712,2023-03-27,Software,5,648.72,21.8,2536.5,West,Digital
T01236,C1672,2023-03-27,Consumables,13,287.96,17.5,3088.37,West,Partner
T01237,C0192,2023-03-28,Consumables,13,708.4,20.8,7293.69,North,Partner
T01238,C0760,2023-03-28,Electronics,16,1385.39,5.2,21013.6,East,Direct
T01239,C1299,2023-03-29,Software,11,1915.08,27.9,15188.5,East,Direct
T01240,C1224,2023-03-29,Software,15,393.25,6.4,5521.23,West,Partner
T01241,C1036,2023-03-29,Consumables,5,363.42,5.0,1726.24,West,Digital
T01242,C0888,2023-03-30,Hardware,3,286.64,4.2,823.8,East,Digital
T01243,C0189,2023-03-30,Hardware,7,1152.24,28.1,5799.22,West,Partner
T01244,C0131,2023-03-30,Hardware,17,242.7,13.8,3556.53,South,Partner
T01245,C0110,2023-03-31,Hardware,17,185.37,16.0,2647.08,North,Digital
T01246,C1009,2023-03-31,Hardware,2,1490.43,11.4,2641.04,South,Partner
T01247,C1770,2023-03-31,Hardware,4,1588.43,0.8,6302.89,North,Digital
T01248,C0179,2023-04-01,Consumables,2,635.98,2.0,1246.52,North,Direct
T01249,C0131,2023-04-01,Services,15,1167.11,0.5,17419.12,North,Digital
T01250,C1370,2023-04-02,Electronics,16,1487.33,16.2,19942.12,East,Partner
T01251,C1001,2023-04-02,Services,18,107.42,5.8,1821.41,West,Direct
T01252,C0621,2023-04-02,Hardware,4,1273.05,12.1,4476.04,North,Digital
T01253,C0036,2023-04-03,Consumables,10,579.53,13.8,4995.55,East,Digital
T01254,C1606,2023-04-03,Hardware,9,824.14,16.0,6230.5,West,Partner
T01255,C1319,2023-04-03,Software,19,718.89,26.8,9998.32,South,Partner
T01256,C1175,2023-04-04,Software,18,1439.5,1.3,25574.16,North,Digital
T01257,C0469,2023-04-04,Consumables,16,942.86,14.8,12853.07,East,Partner
T01258,C1871,2023-04-04,Software,4,1522.54,4.0,5846.55,North,Partner
T01259,C0126,2023-04-05,Electronics,7,636.86,27.8,3218.69,North,Partner
T01260,C1476,2023-04-05,Hardware,15,1087.14,27.5,11822.65,South,Direct
T01261,C1456,2023-04-06,Services,12,1814.91,4.2,20864.21,North,Partner
T01262,C1450,2023-04-06,Hardware,12,881.77,3.5,10210.9,South,Digital
T01263,C1204,2023-04-06,Services,2,1156.84,3.3,2237.33,West,Direct
T01264,C0610,2023-04-07,Hardware,8,1344.3,2.9,10442.52,North,Partner
T01265,C0912,2023-04-07,Software,19,1825.5,4.7,33054.33,East,Digital
T01266,C0884,2023-04-07,Services,9,1275.91,4.7,10943.48,West,Partner
T01267,C1733,2023-04-08,Electronics,17,1228.66,4.9,19863.75,North,Partner
T01268,C1492,2023-04-08,Hardware,8,1668.72,4.5,12749.02,South,Digital
T01269,C0953,2023-04-08,Services,17,1983.74,11.3,29912.82,East,Digital
T01270,C1445,2023-04-09,Software,16,1798.88,7.6,26594.64,East,Digital
T01271,C1939,2023-04-09,Services,12,258.51,12.5,2714.36,South,Direct
T01272,C1385,2023-04-10,Software,16,1356.13,26.8,15882.99,East,Digital
T01273,C0713,2023-04-10,Hardware,1,663.87,10.6,593.5,East,Partner
T01274,C0016,2023-04-10,Services,8,834.79,8.6,6103.98,North,Digital
T01275,C1757,2023-04-11,Hardware,2,1294.24,27.4,1879.24,West,Partner
T01276,C0035,2023-04-11,Hardware,14,298.77,9.6,3781.23,South,Partner
T01277,C1019,2023-04-11,Consumables,6,1388.43,3.7,8022.35,East,Digital
T01278,C0135,2023-04-12,Consumables,11,594.07,18.6,5319.3,East,Partner
T01279,C1759,2023-04-12,Software,17,1640.27,8.5,25514.4,East,Partner
T01280,C0064,2023-04-12,Services,15,749.67,15.6,9490.82,West,Partner
T01281,C1368,2023-04-13,Services,13,109.42,23.0,1095.29,West,Digital
T01282,C1546,2023-04-13,Hardware,1,1201.58,17.0,997.31,East,Direct
T01283,C1466,2023-04-14,Electronics,12,1502.06,24.3,13644.71,East,Partner
T01284,C1094,2023-04-14,Consumables,7,1237.24,10.3,7768.63,South,Digital
T01285,C1182,2023-04-14,Software,19,1559.78,5.1,28124.39,East,Partner
T01286,C1010,2023-04-15,Services,7,1610.21,11.8,9941.44,North,Direct
T01287,C1515,2023-04-15,Software,15,94.09,12.4,1236.34,North,Direct
T01288,C0172,2023-04-15,Services,12,13.68,21.5,128.87,East,Digital
T01289,C1781,2023-04-16,Software,7,456.38,20.6,2536.56,South,Digital
T01290,C1550,2023-04-16,Consumables,4,457.17,9.3,1658.61,South,Direct
T01291,C1938,2023-04-17,Software,5,1130.27,27.9,4074.62,West,Direct
T01292,C0186,2023-04-17,Software,11,465.91,8.3,4699.63,South,Direct
T01293,C0419,2023-04-17,Electronics,17,736.05,29.9,8771.51,South,Digital
T01294,C0444,2023-04-18,Hardware,19,912.78,1.0,17169.39,East,Direct
T01295,C0825,2023-04-18,Consumables,6,1205.65,20.2,5772.65,East,Direct
T01296,C1638,2023-04-18,Services,1,1993.52,18.6,1622.73,West,Partner
T01297,C1574,2023-04-19,Consumables,5,1380.13,17.5,5693.04,South,Digital
T01298,C1386,2023-04-19,Services,10,538.92,23.4,4128.13,West,Direct
T01299,C0793,2023-04-19,Hardware,8,708.09,17.7,4662.06,North,Direct
T01300,C0186,2023-04-20,Consumables,3,96.88,18.3,237.45,East,Direct
T01301,C1389,2023-04-20,Hardware,4,844.85,26.3,2490.62,North,Direct
T01302,C0148,2023-04-21,Electronics,12,1182.39,5.6,13394.11,West,Digital
T01303,C0409,2023-04-21,Consumables,6,1899.37,15.9,9584.22,West,Direct
T01304,C0813,2023-04-21,Electronics,5,543.21,21.4,2134.82,South,Partner
T01305,C1554,2023-04-22,Electronics,8,494.57,9.2,3592.56,West,Direct
T01306,C1207,2023-04-22,Software,18,44.3,6.6,744.77,North,Direct
T01307,C0208,2023-04-22,Hardware,17,1153.58,3.9,18846.04,South,Partner
T01308,C0494,2023-04-23,Consumables,7,1991.78,7.9,12841.01,South,Direct
T01309,C1699,2023-04-23,Services,15,748.47,20.0,8981.64,East,Digital
T01310,C1171,2023-04-23,Software,19,1000.72,18.4,15515.16,East,Direct
T01311,C1316,2023-04-24,Services,6,125.89,5.2,716.06,North,Direct
T01312,C0719,2023-04-24,Hardware,1,1146.46,14.7,977.93,West,Digital
T01313,C1631,2023-04-25,Software,5,428.04,6.4,2003.23,North,Partner
T01314,C1178,2023-04-25,Software,16,40.76,28.1,468.9,West,Digital
T01315,C0163,2023-04-25,Software,3,1370.85,21.7,3220.13,South,Direct
T01316,C1452,2023-04-26,Services,5,304.0,5.2,1440.96,East,Partner
T01317,C0577,2023-04-26,Hardware,19,211.29,8.7,3665.25,South,Digital
T01318,C1687,2023-04-26,Services,4,464.06,25.6,1381.04,South,Direct
T01319,C1277,2023-04-27,Electronics,10,283.7,16.7,2363.22,South,Direct
T01320,C0392,2023-04-27,Software,17,1249.5,10.7,18968.66,South,Direct
T01321,C0059,2023-04-27,Electronics,17,541.46,18.0,7547.95,West,Partner
T01322,C0171,2023-04-28,Software,6,1345.27,11.7,7127.24,East,Digital
T01323,C0493,2023-04-28,Services,5,1096.48,27.3,3985.7,South,Direct
T01324,C0237,2023-04-29,Software,12,713.73,26.2,6320.79,East,Direct
T01325,C1317,2023-04-29,Electronics,7,395.02,4.8,2632.41,North,Partner
T01326,C0331,2023-04-29,Electronics,14,1348.75,20.3,15049.35,East,Digital
T01327,C0893,2023-04-30,Hardware,13,1053.62,25.1,10259.1,North,Partner
T01328,C0649,2023-04-30,Services,8,1444.49,6.3,10827.9,North,Direct
T01329,C1316,2023-04-30,Consumables,8,1017.19,26.1,6013.63,East,Digital
T01330,C0058,2023-05-01,Services,2,1606.11,12.6,2807.48,South,Digital
T01331,C0805,2023-05-01,Software,14,1103.98,9.2,14033.79,North,Partner
T01332,C1666,2023-05-01,Electronics,18,1628.55,29.5,20666.3,North,Partner
T01333,C0493,2023-05-02,Hardware,17,1103.94,20.6,14900.98,East,Partner
T01334,C1699,2023-05-02,Software,13,1923.87,8.7,22834.41,East,Direct
T01335,C0344,2023-05-03,Services,14,1707.85,15.9,20108.23,North,Direct
T01336,C1427,2023-05-03,Services,17,515.69,19.3,7074.75,North,Direct
T01337,C0565,2023-05-03,Electronics,5,1459.0,21.4,5733.87,East,Partner
T01338,C0713,2023-05-04,Consumables,15,272.65,6.3,3832.1,West,Digital
T01339,C1045,2023-05-04,Electronics,2,1823.08,18.5,2971.62,West,Direct
T01340,C1414,2023-05-04,Hardware,15,697.64,25.4,7806.59,West,Digital
T01341,C1054,2023-05-05,Electronics,5,960.08,24.1,3643.5,North,Direct
T01342,C1150,2023-05-05,Consumables,12,50.93,8.8,557.38,East,Partner
T01343,C0579,2023-05-05,Software,1,1736.57,29.1,1231.23,South,Direct
T01344,C1325,2023-05-06,Services,1,1896.55,0.4,1888.96,North,Direct
T01345,C0142,2023-05-06,Electronics,13,946.3,23.4,9423.26,North,Direct
T01346,C0176,2023-05-07,Consumables,17,383.93,9.5,5906.76,South,Partner
T01347,C0320,2023-05-07,Software,3,1390.65,28.2,2995.46,South,Digital
T01348,C1750,2023-05-07,Electronics,16,600.95,25.8,7134.48,North,Direct
T01349,C1227,2023-05-08,Software,15,1920.41,26.4,21201.33,West,Partner
T01350,C0698,2023-05-08,Services,14,629.2,7.6,8139.33,North,Partner
T01351,C1251,2023-05-08,Software,6,1155.69,23.9,5276.88,West,Digital
T01352,C0539,2023-05-09,Software,17,108.4,10.0,1658.52,South,Digital
T01353,C1466,2023-05-09,Electronics,12,1979.72,13.4,20573.25,South,Digital
T01354,C0782,2023-05-10,Hardware,4,1156.56,27.1,3372.53,South,Direct
T01355,C1238,2023-05-10,Software,17,1950.88,21.6,26001.33,East,Partner
T01356,C0495,2023-05-10,Consumables,6,608.43,19.2,2949.67,West,Digital
T01357,C0071,2023-05-11,Services,10,1059.05,3.9,10177.47,South,Partner
T01358,C1989,2023-05-11,Hardware,3,46.59,16.1,117.27,West,Digital
T01359,C1307,2023-05-11,Software,8,1543.93,3.7,11894.44,West,Digital
T01360,C1293,2023-05-12,Electronics,13,341.34,2.3,4335.36,West,Digital
T01361,C1207,2023-05-12,Hardware,18,856.4,28.4,11037.28,East,Digital
